song,artist,this_week,last_week,peak_position,weeks_on_chart,mbid,danceability,genre,gender,mood,instrumental,bpm,key,loudness,mood_happy
Always Remember Us This Way,Lady Gaga,47,,41,7,101b0830-bca9-4db0-b444-3ba254177998,danceable,rhy,female,not_aggressive,voice,129.907058716,C,0.735866189003,not_happy
Red Room,Offset,50,49.0,49,2,c6e7d259-e805-48ad-a553-f5276018e54d,danceable,rhy,male,not_aggressive,voice,112.180648804,C,0.854548513889,not_happy
This Is It,Scotty McCreery,51,45.0,42,12,aec07661-9222-464f-9563-99611a159ae8,not_danceable,roc,female,not_aggressive,instrumental,155.680618286,G#,0.880137860775,happy
Pure Water,Mustard & Migos,52,56.0,52,5,775b2382-638a-4bf8-bc72-1e838cd16fd5,danceable,rhy,female,not_aggressive,voice,101.001426697,F,0.91426050663,not_happy
Close Friends,Lil Baby,53,73.0,28,18,d3290ee1-9e64-4f0d-a9f7-97ef42b9708a,danceable,rhy,female,not_aggressive,voice,161.576705933,A#,0.807025194168,not_happy
Walk Me Home,P!nk,54,,54,1,0fce262b-e642-4444-b709-cde62dc680b3,not_danceable,pop,male,not_aggressive,voice,178.205947876,D,0.894077718258,happy
Mixed Personalities,YNW Melly Featuring Kanye West,56,60.0,56,6,e67904ff-8a94-43ed-a362-9a2fb334ba8e,danceable,roc,female,aggressive,instrumental,113.329795837,A#,0.966454029083,not_happy
Millionaire,Chris Stapleton,57,66.0,57,12,f61c9210-1cbb-4a7a-8e4a-f0531fa0f662,danceable,rhy,male,not_aggressive,voice,142.815734863,A#,0.937531888485,happy
Girl Like You,Jason Aldean,58,51.0,46,14,33d698bb-382f-48ef-8938-6e8f3af45fd8,danceable,pop,male,aggressive,voice,143.967468262,D#,0.899889886379,not_happy
What Makes You Country,Luke Bryan,61,54.0,54,9,3dafcbe1-f845-4042-b49c-534dcf0a8c7a,danceable,pop,male,not_aggressive,voice,161.643936157,C,0.926102876663,happy
Undecided,Chris Brown,63,65.0,35,8,91b675f6-d2f4-4061-918d-e5c8063eac84,danceable,pop,female,not_aggressive,instrumental,128.075271606,A#,0.906947493553,not_happy
Clout,Offset Featuring Cardi B,64,,64,1,c3e5ade3-fbdf-496c-b317-f2e841f0e871,not_danceable,pop,female,not_aggressive,instrumental,82.9809570312,G#,0.884508013725,not_happy
How Did I Get Here,Offset Featuring  J. Cole,65,,65,1,27ca8cdf-6396-4c93-960d-13dc20b5b9d6,danceable,dan,female,aggressive,instrumental,172.265060425,F,0.955821275711,happy
Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,66,85.0,56,3,d0dca9ef-35ae-46e9-bc2b-7346df0a2dc8,danceable,hip,female,not_aggressive,voice,89.7712631226,D#,0.967585086823,happy
NASA,Ariana Grande,68,46.0,17,3,e9ac7a68-d666-4dc6-9e9e-619e2d5fd359,danceable,rhy,female,not_aggressive,voice,151.8175354,F#,0.839882552624,not_happy
3 Headed Snake,Gunna Featuring Young Thug,74,,74,1,721ffc96-2d37-43b8-b480-a61c5606914f,danceable,hip,female,not_aggressive,instrumental,135.161987305,A#,0.606569826603,not_happy
Wit It,Gunna,75,,75,1,5bf28f4f-0ee1-4560-900c-c8adc9f07afc,danceable,hip,female,not_aggressive,voice,125.976333618,A#,0.652743399143,not_happy
Ella Quiere Beber,Anuel AA & Romeo Santos,76,78.0,61,17,3d5c1a12-cd23-472d-96cb-7ca132f470c9,danceable,rhy,female,not_aggressive,instrumental,94.9251174927,G#,0.967547297478,not_happy
One Call,Gunna,78,,56,2,87cd4758-68c1-447b-b661-0c896e6e732d,danceable,hip,female,not_aggressive,voice,147.014312744,A,0.707700431347,not_happy
Down To The Honkytonk,Jake Owen,80,77.0,74,9,59b69ea3-1632-4f7e-bec6-154e8fb556b7,danceable,roc,male,not_aggressive,voice,163.89074707,D#,0.927729904652,happy
Calling My Spirit,Kodak Black,83,68.0,46,13,d8ff611d-b2d5-4808-be8a-ec9f40171cab,danceable,rhy,male,not_aggressive,voice,119.961242676,A#,0.340007573366,not_happy
Lick,Offset,86,,86,1,d9ddb838-a66b-4500-acdb-f2255cb6c3d5,danceable,rhy,female,not_aggressive,voice,102.993667603,B,0.941383361816,not_happy
Speed It Up,Gunna,91,,91,1,edd4d898-af5a-4d9a-9b00-c83e710d8c17,danceable,hip,female,not_aggressive,instrumental,142.921463013,A#,0.94070905447,not_happy
Secreto,Anuel AA & Karol G,92,,68,4,78556904-b366-459c-9499-76aa2236ea73,danceable,rhy,female,not_aggressive,instrumental,92.005355835,G#,0.914119958878,happy
Bloodline,Ariana Grande,93,53.0,22,3,a44e3acf-3f44-4f86-91e7-8c8d944aa3a0,danceable,dan,female,not_aggressive,instrumental,151.922088623,D,0.925915896893,happy
I Guess I Just Feel Like,John Mayer,94,,94,1,af6cddc3-1b23-49cc-9ab0-c955f89a93ef,not_danceable,rhy,male,not_aggressive,voice,79.9491348267,E,0.819582700729,not_happy
Put A Date On It,Yo Gotti Featuring Lil Baby,96,75.0,59,5,87953dbb-e60e-4582-9f9c-93ba28ceff3d,danceable,hip,female,not_aggressive,voice,129.882110596,A,0.90272384882,happy
Talk You Out Of It,Florida Georgia Line,98,80.0,80,2,0051dafd-d42c-4809-9769-e65470ab3690,danceable,pop,male,not_aggressive,voice,119.985923767,E,0.892646491528,happy
Make It Sweet,Old Dominion,99,96.0,84,9,d7b4ebdb-7d8a-481a-99fd-36019d7c7ef1,not_danceable,roc,male,not_aggressive,voice,89.9803771973,G,0.869421780109,happy
Faucet Failure,Ski Mask The Slump God,100,,100,1,dcd8d071-ebe3-4f95-a900-f6f972c0b413,danceable,hip,male,not_aggressive,voice,99.9863891602,A#,0.920170843601,not_happy
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,4,4.0,1,20,b6df9d04-2303-4ec7-a416-367b06a026cb,danceable,pop,female,not_aggressive,voice,89.8964920044,D,0.897321462631,happy
Without Me,Halsey,5,3.0,1,22,888bb953-61ed-45e8-9c4f-33c3346dc16f,danceable,rhy,female,not_aggressive,voice,135.955062866,F#,0.790792047977,not_happy
Happier,Marshmello & Bastille,8,6.0,2,29,ff183df7-8234-4cae-93bd-ee4a0d0bd709,not_danceable,cla,female,not_aggressive,instrumental,99.5504302979,G,0.633028209209,not_happy
Middle Child,J. Cole,9,5.0,4,7,3f6861eb-7173-43e3-bd3b-242ab94fcde2,danceable,rhy,female,not_aggressive,voice,123.900672913,A#,0.790315449238,not_happy
High Hopes,Panic! At The Disco,12,11.0,4,31,c1296fc9-08d8-4c4b-af8b-d92da5397850,danceable,pop,male,aggressive,voice,163.938995361,A#,0.913865327835,happy
Thotiana,Blueface,13,9.0,9,8,710f99d3-fa5d-4ab0-917d-374358e034c2,danceable,rhy,male,not_aggressive,voice,103.95426178,A#,0.692185342312,not_happy
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,15,13.0,2,4,f9223f2d-9dda-47b6-b924-ae83c861cab9,danceable,rhy,female,not_aggressive,voice,84.8844680786,A#,0.928631603718,not_happy
Murder On My Mind,YNW Melly,17,15.0,14,7,fdb154f1-7019-476e-bfa9-b077e1cb1942,danceable,rhy,female,not_aggressive,voice,114.920906067,C,0.745246529579,not_happy
A Lot,21 Savage,18,18.0,12,11,39fb60ce-0c92-4e72-930b-cc6c2d4efcee,danceable,dan,female,not_aggressive,voice,146.027099609,F,0.94995445013,not_happy
Drip Too Hard,Lil Baby & Gunna,22,19.0,4,25,6255bc30-64f8-4a5c-883e-00ddaa421e2f,danceable,hip,female,not_aggressive,voice,112.442695618,A,0.855042338371,not_happy
Sweet But Psycho,Ava Max,24,24.0,24,12,f9b48b9e-fee4-4bff-8b50-646aca297b80,danceable,pop,female,not_aggressive,voice,132.953552246,C#,0.880677103996,happy
Be Alright,Dean Lewis,26,29.0,26,19,6cb28fbd-05fc-479b-b192-a498f79b3e2e,danceable,pop,female,not_aggressive,voice,126.561714172,B,0.744760930538,not_happy
Better Now,Post Malone,29,27.0,3,45,f4ff2903-27db-47ff-937d-d05bfdbf471f,danceable,pop,female,not_aggressive,voice,144.64906311,A#,0.824171304703,not_happy
You Say,Lauren Daigle,32,30.0,30,34,e8128e69-1c24-4e0f-8e31-6a4087299ba4,not_danceable,pop,female,not_aggressive,voice,147.918914795,A#,0.700807750225,not_happy
Robbery,Juice WRLD,34,28.0,27,3,f13e6235-1579-452c-ba1e-f4d365abc7f1,danceable,rhy,female,not_aggressive,voice,80.0631942749,D,0.741628170013,happy
Look Back At It,A Boogie Wit da Hoodie,35,35.0,32,13,c8374c1a-8c6f-4f45-9b4e-59187679b983,danceable,rhy,female,not_aggressive,voice,95.6127243042,D#,0.865969896317,not_happy
Baby Shark,Pinkfong,38,34.0,32,10,4d19d9d5-9174-4037-9dec-21b6c2cbcbb9,danceable,hip,male,not_aggressive,voice,114.734375,A#,0.937664628029,not_happy
I,Lil Skies,39,,39,1,16419b55-a026-4e8a-8e59-4a4441fddcf1,danceable,pop,female,not_aggressive,instrumental,98.9726791382,F#,0.938339710236,happy
Bury A Friend,Billie Eilish,42,41.0,14,6,fedfbc44-559b-4676-ac8b-35fbebb0400f,not_danceable,jaz,female,not_aggressive,voice,125.839836121,G,0.478607833385,not_happy
Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,44,36.0,11,25,7a4eb25f-ffe0-4065-b9d6-ff343e822901,danceable,hip,male,not_aggressive,voice,143.072921753,A#,0.95696413517,happy
Leave Me Alone,Flipp Dinero,45,37.0,20,25,ad4f29b8-c40e-470c-98ff-91ee966fa058,danceable,hip,female,not_aggressive,voice,150.235183716,A#,0.783627867699,not_happy
Mixed Personalities,YNW Melly Featuring Kanye West,50,56.0,50,7,e67904ff-8a94-43ed-a362-9a2fb334ba8e,danceable,roc,female,aggressive,instrumental,113.329795837,A#,0.966454029083,not_happy
Pure Water,Mustard & Migos,51,52.0,51,6,775b2382-638a-4bf8-bc72-1e838cd16fd5,danceable,rhy,female,not_aggressive,voice,101.001426697,F,0.91426050663,not_happy
Look What God Gave Her,Thomas Rhett,52,,52,1,f07c7c8e-3f9b-4e11-b2cf-b9e59e211746,danceable,pop,male,not_aggressive,voice,112.852073669,D,0.949565172195,not_happy
This Is It,Scotty McCreery,53,51.0,42,13,aec07661-9222-464f-9563-99611a159ae8,not_danceable,roc,female,not_aggressive,instrumental,155.680618286,G#,0.880137860775,happy
Take It From Me,Jordan Davis,54,46.0,46,10,37b94577-62f8-4bab-8c60-6715fb9f9130,danceable,pop,male,not_aggressive,voice,99.9436645508,A#,0.955841362476,not_happy
Millionaire,Chris Stapleton,55,57.0,55,13,f61c9210-1cbb-4a7a-8e4a-f0531fa0f662,danceable,rhy,male,not_aggressive,voice,142.815734863,A#,0.937531888485,happy
Undecided,Chris Brown,58,63.0,35,9,91b675f6-d2f4-4061-918d-e5c8063eac84,danceable,pop,female,not_aggressive,instrumental,128.075271606,A#,0.906947493553,not_happy
Close Friends,Lil Baby,59,53.0,28,19,d3290ee1-9e64-4f0d-a9f7-97ef42b9708a,danceable,rhy,female,not_aggressive,voice,161.576705933,A#,0.807025194168,not_happy
Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,60,66.0,56,4,d0dca9ef-35ae-46e9-bc2b-7346df0a2dc8,danceable,hip,female,not_aggressive,voice,89.7712631226,D#,0.967585086823,happy
Girl Like You,Jason Aldean,61,58.0,46,15,33d698bb-382f-48ef-8938-6e8f3af45fd8,danceable,pop,male,aggressive,voice,143.967468262,D#,0.899889886379,not_happy
Always Remember Us This Way,Lady Gaga,64,47.0,41,8,101b0830-bca9-4db0-b444-3ba254177998,danceable,rhy,female,not_aggressive,voice,129.907058716,C,0.735866189003,not_happy
What Makes You Country,Luke Bryan,66,61.0,54,10,3dafcbe1-f845-4042-b49c-534dcf0a8c7a,danceable,pop,male,not_aggressive,voice,161.643936157,C,0.926102876663,happy
Ella Quiere Beber,Anuel AA & Romeo Santos,67,76.0,61,18,3d5c1a12-cd23-472d-96cb-7ca132f470c9,danceable,rhy,female,not_aggressive,instrumental,94.9251174927,G#,0.967547297478,not_happy
Down To The Honkytonk,Jake Owen,69,80.0,69,10,59b69ea3-1632-4f7e-bec6-154e8fb556b7,danceable,roc,male,not_aggressive,voice,163.89074707,D#,0.927729904652,happy
Red Room,Offset,73,50.0,49,3,c6e7d259-e805-48ad-a553-f5276018e54d,danceable,rhy,male,not_aggressive,voice,112.180648804,C,0.854548513889,not_happy
Wish You Were Gay,Billie Eilish,74,,74,1,68aaf9b2-faaa-4593-9442-ffffc88ac820,danceable,rhy,female,not_aggressive,voice,117.892082214,C,0.289771676064,not_happy
Make It Sweet,Old Dominion,76,99.0,76,10,d7b4ebdb-7d8a-481a-99fd-36019d7c7ef1,not_danceable,roc,male,not_aggressive,voice,89.9803771973,G,0.869421780109,happy
Act Up,City Girls,77,,77,1,d6ebc3b9-7ad9-400f-8d46-ff7c1e76e2dd,danceable,hip,female,not_aggressive,instrumental,96.9854125977,C,0.773581385612,not_happy
Calling My Spirit,Kodak Black,80,83.0,46,14,d8ff611d-b2d5-4808-be8a-ec9f40171cab,danceable,rhy,male,not_aggressive,voice,119.961242676,A#,0.340007573366,not_happy
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,83,,83,1,1f3d90c6-b7d0-4a59-9898-4ca4645308ae,not_danceable,roc,female,aggressive,voice,89.4994506836,E,0.961428880692,happy
Secreto,Anuel AA & Karol G,84,92.0,68,5,78556904-b366-459c-9499-76aa2236ea73,danceable,rhy,female,not_aggressive,instrumental,92.005355835,G#,0.914119958878,happy
Whiskey Glasses,Morgan Wallen,85,,85,1,fac61a09-4c85-4583-8786-ad7c41b00c48,danceable,roc,male,not_aggressive,voice,150.107376099,F#,0.960179388523,happy
Night Shift,Jon Pardi,86,,86,3,9fb54cc1-10b2-46ac-8951-c43e46c3e122,danceable,roc,male,not_aggressive,voice,95.992805481,D,0.935464859009,happy
Faucet Failure,Ski Mask The Slump God,87,100.0,87,2,dcd8d071-ebe3-4f95-a900-f6f972c0b413,danceable,hip,male,not_aggressive,voice,99.9863891602,A#,0.920170843601,not_happy
Walk Me Home,P!nk,88,54.0,54,2,0fce262b-e642-4444-b709-cde62dc680b3,not_danceable,pop,male,not_aggressive,voice,178.205947876,D,0.894077718258,happy
Put A Date On It,Yo Gotti Featuring Lil Baby,90,96.0,59,6,87953dbb-e60e-4582-9f9c-93ba28ceff3d,danceable,hip,female,not_aggressive,voice,129.882110596,A,0.90272384882,happy
Lovely,Billie Eilish & Khalid,91,,64,18,1fc545d3-94b6-4a3d-bff3-bb8b861943d6,not_danceable,jaz,female,not_aggressive,voice,114.798667908,E,0.512330889702,happy
When The Party's Over,Billie Eilish,95,,52,19,ba7a88da-f864-4ead-9a63-36f92d10de46,not_danceable,rhy,female,not_aggressive,voice,123.452804565,A,0.0136189134791,not_happy
Talk You Out Of It,Florida Georgia Line,97,98.0,80,3,0051dafd-d42c-4809-9769-e65470ab3690,danceable,pop,male,not_aggressive,voice,119.985923767,E,0.892646491528,happy
Love Wins,Carrie Underwood,98,,83,8,b290c1f2-6ba3-4f2a-b286-0654d2accfc5,danceable,pop,female,not_aggressive,voice,134.98576355,G,0.905649185181,happy
Momma I Hit A Lick,2 Chainz Featuring Kendrick Lamar,100,,100,1,c8b98fda-4789-45bb-b99b-e4b69f5cbaa6,danceable,hip,female,not_aggressive,voice,90.0344467163,A#,0.827751278877,not_happy
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2,4.0,1,21,b6df9d04-2303-4ec7-a416-367b06a026cb,danceable,pop,female,not_aggressive,voice,89.8964920044,D,0.897321462631,happy
Without Me,Halsey,3,5.0,1,23,888bb953-61ed-45e8-9c4f-33c3346dc16f,danceable,rhy,female,not_aggressive,voice,135.955062866,F#,0.790792047977,not_happy
Happier,Marshmello & Bastille,7,8.0,2,30,ff183df7-8234-4cae-93bd-ee4a0d0bd709,not_danceable,cla,female,not_aggressive,instrumental,99.5504302979,G,0.633028209209,not_happy
Middle Child,J. Cole,8,9.0,4,8,3f6861eb-7173-43e3-bd3b-242ab94fcde2,danceable,rhy,female,not_aggressive,voice,123.900672913,A#,0.790315449238,not_happy
Thotiana,Blueface,11,13.0,9,9,710f99d3-fa5d-4ab0-917d-374358e034c2,danceable,rhy,male,not_aggressive,voice,103.95426178,A#,0.692185342312,not_happy
High Hopes,Panic! At The Disco,12,12.0,4,32,c1296fc9-08d8-4c4b-af8b-d92da5397850,danceable,pop,male,aggressive,voice,163.938995361,A#,0.913865327835,happy
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,15,15.0,2,5,f9223f2d-9dda-47b6-b924-ae83c861cab9,danceable,rhy,female,not_aggressive,voice,84.8844680786,A#,0.928631603718,not_happy
Murder On My Mind,YNW Melly,17,17.0,14,8,fdb154f1-7019-476e-bfa9-b077e1cb1942,danceable,rhy,female,not_aggressive,voice,114.920906067,C,0.745246529579,not_happy
A Lot,21 Savage,21,18.0,12,12,39fb60ce-0c92-4e72-930b-cc6c2d4efcee,danceable,dan,female,not_aggressive,voice,146.027099609,F,0.94995445013,not_happy
Sweet But Psycho,Ava Max,22,24.0,22,13,f9b48b9e-fee4-4bff-8b50-646aca297b80,danceable,pop,female,not_aggressive,voice,132.953552246,C#,0.880677103996,happy
Drip Too Hard,Lil Baby & Gunna,24,22.0,4,26,6255bc30-64f8-4a5c-883e-00ddaa421e2f,danceable,hip,female,not_aggressive,voice,112.442695618,A,0.855042338371,not_happy
Be Alright,Dean Lewis,25,26.0,25,20,6cb28fbd-05fc-479b-b192-a498f79b3e2e,danceable,pop,female,not_aggressive,voice,126.561714172,B,0.744760930538,not_happy
Robbery,Juice WRLD,27,34.0,27,4,f13e6235-1579-452c-ba1e-f4d365abc7f1,danceable,rhy,female,not_aggressive,voice,80.0631942749,D,0.741628170013,happy
Better Now,Post Malone,30,29.0,3,46,f4ff2903-27db-47ff-937d-d05bfdbf471f,danceable,pop,female,not_aggressive,voice,144.64906311,A#,0.824171304703,not_happy
You Say,Lauren Daigle,32,32.0,30,35,e8128e69-1c24-4e0f-8e31-6a4087299ba4,not_danceable,pop,female,not_aggressive,voice,147.918914795,A#,0.700807750225,not_happy
Baby Shark,Pinkfong,35,38.0,32,11,4d19d9d5-9174-4037-9dec-21b6c2cbcbb9,danceable,hip,male,not_aggressive,voice,114.734375,A#,0.937664628029,not_happy
Look Back At It,A Boogie Wit da Hoodie,36,35.0,32,14,c8374c1a-8c6f-4f45-9b4e-59187679b983,danceable,rhy,female,not_aggressive,voice,95.6127243042,D#,0.865969896317,not_happy
Pure Water,Mustard & Migos,40,51.0,40,7,775b2382-638a-4bf8-bc72-1e838cd16fd5,danceable,rhy,female,not_aggressive,voice,101.001426697,F,0.91426050663,not_happy
Bury A Friend,Billie Eilish,45,42.0,14,7,fedfbc44-559b-4676-ac8b-35fbebb0400f,not_danceable,jaz,female,not_aggressive,voice,125.839836121,G,0.478607833385,not_happy
Mixed Personalities,YNW Melly Featuring Kanye West,46,50.0,46,8,e67904ff-8a94-43ed-a362-9a2fb334ba8e,danceable,roc,female,aggressive,instrumental,113.329795837,A#,0.966454029083,not_happy
Fast,Juice WRLD,47,,47,1,a8412fac-6e90-4168-bc4a-00f031525fc1,danceable,rhy,female,not_aggressive,voice,84.9940643311,E,0.681876599789,not_happy
Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,48,44.0,11,26,7a4eb25f-ffe0-4065-b9d6-ff343e822901,danceable,hip,male,not_aggressive,voice,143.072921753,A#,0.95696413517,happy
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,51,83.0,51,2,1f3d90c6-b7d0-4a59-9898-4ca4645308ae,not_danceable,roc,female,aggressive,voice,89.4994506836,E,0.961428880692,happy
Millionaire,Chris Stapleton,53,55.0,53,14,f61c9210-1cbb-4a7a-8e4a-f0531fa0f662,danceable,rhy,male,not_aggressive,voice,142.815734863,A#,0.937531888485,happy
This Is It,Scotty McCreery,55,53.0,42,14,aec07661-9222-464f-9563-99611a159ae8,not_danceable,roc,female,not_aggressive,instrumental,155.680618286,G#,0.880137860775,happy
Put A Date On It,Yo Gotti Featuring Lil Baby,56,90.0,56,7,87953dbb-e60e-4582-9f9c-93ba28ceff3d,danceable,hip,female,not_aggressive,voice,129.882110596,A,0.90272384882,happy
I,Lil Skies,57,39.0,39,2,16419b55-a026-4e8a-8e59-4a4441fddcf1,danceable,pop,female,not_aggressive,instrumental,98.9726791382,F#,0.938339710236,happy
Take It From Me,Jordan Davis,58,54.0,46,11,37b94577-62f8-4bab-8c60-6715fb9f9130,danceable,pop,male,not_aggressive,voice,99.9436645508,A#,0.955841362476,not_happy
Wish You Were Gay,Billie Eilish,59,74.0,59,2,68aaf9b2-faaa-4593-9442-ffffc88ac820,danceable,rhy,female,not_aggressive,voice,117.892082214,C,0.289771676064,not_happy
Act Up,City Girls,63,77.0,63,2,d6ebc3b9-7ad9-400f-8d46-ff7c1e76e2dd,danceable,hip,female,not_aggressive,instrumental,96.9854125977,C,0.773581385612,not_happy
Who Do You Love,The Chainsmokers Featuring 5 Seconds Of Summer,64,60.0,56,5,d0dca9ef-35ae-46e9-bc2b-7346df0a2dc8,danceable,hip,female,not_aggressive,voice,89.7712631226,D#,0.967585086823,happy
Close Friends,Lil Baby,66,59.0,28,20,d3290ee1-9e64-4f0d-a9f7-97ef42b9708a,danceable,rhy,female,not_aggressive,voice,161.576705933,A#,0.807025194168,not_happy
Undecided,Chris Brown,67,58.0,35,10,91b675f6-d2f4-4061-918d-e5c8063eac84,danceable,pop,female,not_aggressive,instrumental,128.075271606,A#,0.906947493553,not_happy
Girl Like You,Jason Aldean,68,61.0,46,16,33d698bb-382f-48ef-8938-6e8f3af45fd8,danceable,pop,male,aggressive,voice,143.967468262,D#,0.899889886379,not_happy
Pure Cocaine,Lil Baby,72,,46,12,8cc74581-e677-4851-ad27-83d05515fd36,danceable,hip,female,not_aggressive,voice,126.982345581,A#,0.967274606228,not_happy
Down To The Honkytonk,Jake Owen,76,69.0,69,11,59b69ea3-1632-4f7e-bec6-154e8fb556b7,danceable,roc,male,not_aggressive,voice,163.89074707,D#,0.927729904652,happy
My Bad,Khalid,77,,77,1,09659de5-f31c-4d81-bfab-19bc652947de,danceable,rhy,male,not_aggressive,instrumental,84.9640655518,F,0.630559563637,not_happy
Saturday Nights,Khalid & Kane Brown,78,,57,6,51f36195-a888-4487-9a8e-9a03b7042625,not_danceable,rhy,female,not_aggressive,voice,84.0346679688,A#,0.551036953926,not_happy
Make It Sweet,Old Dominion,79,76.0,76,11,d7b4ebdb-7d8a-481a-99fd-36019d7c7ef1,not_danceable,roc,male,not_aggressive,voice,89.9803771973,G,0.869421780109,happy
Whiskey Glasses,Morgan Wallen,80,85.0,80,2,fac61a09-4c85-4583-8786-ad7c41b00c48,danceable,roc,male,not_aggressive,voice,150.107376099,F#,0.960179388523,happy
Ella Quiere Beber,Anuel AA & Romeo Santos,81,67.0,61,19,3d5c1a12-cd23-472d-96cb-7ca132f470c9,danceable,rhy,female,not_aggressive,instrumental,94.9251174927,G#,0.967547297478,not_happy
Look What God Gave Her,Thomas Rhett,82,52.0,52,2,f07c7c8e-3f9b-4e11-b2cf-b9e59e211746,danceable,pop,male,not_aggressive,voice,112.852073669,D,0.949565172195,not_happy
Undrunk,FLETCHER,85,,85,1,90c3cbfb-b840-4348-b92f-d1e56ff4cca3,danceable,pop,female,not_aggressive,voice,92.9121322632,F,0.905041635036,not_happy
Night Shift,Jon Pardi,86,86.0,86,4,9fb54cc1-10b2-46ac-8951-c43e46c3e122,danceable,roc,male,not_aggressive,voice,95.992805481,D,0.935464859009,happy
Calling My Spirit,Kodak Black,87,80.0,46,15,d8ff611d-b2d5-4808-be8a-ec9f40171cab,danceable,rhy,male,not_aggressive,voice,119.961242676,A#,0.340007573366,not_happy
Rumor,Lee Brice,88,,88,1,8d9c5da7-09a9-4b76-b6d9-23b314399416,not_danceable,rhy,female,not_aggressive,voice,140.90145874,A,0.71574473381,not_happy
Secreto,Anuel AA & Karol G,89,84.0,68,6,78556904-b366-459c-9499-76aa2236ea73,danceable,rhy,female,not_aggressive,instrumental,92.005355835,G#,0.914119958878,happy
What Makes You Country,Luke Bryan,90,66.0,54,11,3dafcbe1-f845-4042-b49c-534dcf0a8c7a,danceable,pop,male,not_aggressive,voice,161.643936157,C,0.926102876663,happy
Lovely,Billie Eilish & Khalid,93,91.0,64,19,1fc545d3-94b6-4a3d-bff3-bb8b861943d6,not_danceable,jaz,female,not_aggressive,voice,114.798667908,E,0.512330889702,happy
When The Party's Over,Billie Eilish,94,95.0,52,20,ba7a88da-f864-4ead-9a63-36f92d10de46,not_danceable,rhy,female,not_aggressive,voice,123.452804565,A,0.0136189134791,not_happy
Talk You Out Of It,Florida Georgia Line,98,97.0,80,4,0051dafd-d42c-4809-9769-e65470ab3690,danceable,pop,male,not_aggressive,voice,119.985923767,E,0.892646491528,happy
Faucet Failure,Ski Mask The Slump God,99,87.0,87,3,dcd8d071-ebe3-4f95-a900-f6f972c0b413,danceable,hip,male,not_aggressive,voice,99.9863891602,A#,0.920170843601,not_happy
Always Remember Us This Way,Lady Gaga,100,64.0,41,9,101b0830-bca9-4db0-b444-3ba254177998,danceable,rhy,female,not_aggressive,voice,129.907058716,C,0.735866189003,not_happy
Without Me,Halsey,2,3.0,1,24,888bb953-61ed-45e8-9c4f-33c3346dc16f,danceable,rhy,female,not_aggressive,voice,135.955062866,F#,0.790792047977,not_happy
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,3,2.0,1,22,b6df9d04-2303-4ec7-a416-367b06a026cb,danceable,pop,female,not_aggressive,voice,89.8964920044,D,0.897321462631,happy
Happier,Marshmello & Bastille,6,7.0,2,31,ff183df7-8234-4cae-93bd-ee4a0d0bd709,not_danceable,cla,female,not_aggressive,instrumental,99.5504302979,G,0.633028209209,not_happy
Middle Child,J. Cole,9,8.0,4,9,3f6861eb-7173-43e3-bd3b-242ab94fcde2,danceable,rhy,female,not_aggressive,voice,123.900672913,A#,0.790315449238,not_happy
Thotiana,Blueface,11,11.0,9,10,710f99d3-fa5d-4ab0-917d-374358e034c2,danceable,rhy,male,not_aggressive,voice,103.95426178,A#,0.692185342312,not_happy
High Hopes,Panic! At The Disco,14,12.0,4,33,c1296fc9-08d8-4c4b-af8b-d92da5397850,danceable,pop,male,aggressive,voice,163.938995361,A#,0.913865327835,happy
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,15,15.0,2,6,f9223f2d-9dda-47b6-b924-ae83c861cab9,danceable,rhy,female,not_aggressive,voice,84.8844680786,A#,0.928631603718,not_happy
Murder On My Mind,YNW Melly,16,17.0,14,9,fdb154f1-7019-476e-bfa9-b077e1cb1942,danceable,rhy,female,not_aggressive,voice,114.920906067,C,0.745246529579,not_happy
Sweet But Psycho,Ava Max,20,22.0,20,14,f9b48b9e-fee4-4bff-8b50-646aca297b80,danceable,pop,female,not_aggressive,voice,132.953552246,C#,0.880677103996,happy
A Lot,21 Savage,21,21.0,12,13,39fb60ce-0c92-4e72-930b-cc6c2d4efcee,danceable,dan,female,not_aggressive,voice,146.027099609,F,0.94995445013,not_happy
Be Alright,Dean Lewis,23,25.0,23,21,6cb28fbd-05fc-479b-b192-a498f79b3e2e,danceable,pop,female,not_aggressive,voice,126.561714172,B,0.744760930538,not_happy
Drip Too Hard,Lil Baby & Gunna,24,24.0,4,27,6255bc30-64f8-4a5c-883e-00ddaa421e2f,danceable,hip,female,not_aggressive,voice,112.442695618,A,0.855042338371,not_happy
Better Now,Post Malone,27,30.0,3,47,f4ff2903-27db-47ff-937d-d05bfdbf471f,danceable,pop,female,not_aggressive,voice,144.64906311,A#,0.824171304703,not_happy
